Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
10.8.0.6,55203,64.233.178.94,80,6,55021,0,36.3497573654,55021,0,55021,55021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55202,64.233.178.94,80,6,54905,0,36.4265549586,54905,0,54905,54905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55201,64.233.178.94,80,6,54928,0,36.4113020682,54928,0,54928,54928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,57032,173.194.123.121,80,6,25862,0,77.3335395561,25862,0,25862,25862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55199,64.233.178.94,80,6,54864,0,36.4537766113,54864,0,54864,54864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52750,74.125.226.173,80,6,25779,0,77.5825284146,25779,0,25779,25779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37646,74.125.226.187,80,6,4531992,0,0.6619605683,2265996,3150734.88089239,4493902,38090,2265996,3150734.88089239,4493902,38090,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47550,173.194.123.122,80,6,4343155,0,0.6907420988,2171577.5,3018469.85036467,4305958,37197,2171577.5,3018469.85036467,4305958,37197,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55202,64.233.178.94,80,6,3962364,0,0.7571237776,1981182,2750382.33509307,3925996,36368,1981182,2750382.33509307,3925996,36368,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55200,64.233.178.94,80,6,4007057,0,0.7486791428,2003528.5,2781029.05009647,3970013,37044,2003528.5,2781029.05009647,3970013,37044,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55197,64.233.178.94,80,6,3997043,0,0.7505548477,1998521.5,2771119.65566493,3957999,39044,1998521.5,2771119.65566493,3957999,39044,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55203,64.233.178.94,80,6,3976786,0,0.7543780329,1988393,2757262.48407401,3938072,38714,1988393,2757262.48407401,3938072,38714,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55199,64.233.178.94,80,6,3910844,0,0.7670978438,1955422,2713386.50830139,3874076,36768,1955422,2713386.50830139,3874076,36768,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55201,64.233.178.94,80,6,3944332,0,0.7605850623,1972166,2735029.63265995,3906124,38208,1972166,2735029.63265995,3906124,38208,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52750,74.125.226.173,80,6,3904691,0,0.7683066343,1952345.5,2706456.15473898,3866099,38592,1952345.5,2706456.15473898,3866099,38592,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,57025,173.194.123.121,80,6,5422007,0,0.5533006505,2711003.5,3777564.53631761,5382145,39862,2711003.5,3777564.53631761,5382145,39862,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,57032,173.194.123.121,80,6,3913536,0,0.766570181,1956768,2711658.33932817,3874200,39336,1956768,2711658.33932817,3874200,39336,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52206,74.125.226.186,80,6,6461205,0,0.464309676,3230602.5,4513723.50671599,6422287,38918,3230602.5,4513723.50671599,6422287,38918,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52205,74.125.226.186,80,6,4028427,0,0.7447075496,2014213.5,2794679.0394005,3990350,38077,2014213.5,2794679.0394005,3990350,38077,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37649,74.125.226.187,80,6,4249674,0,0.7059365024,2124837,2949346.62696978,4210340,39334,2124837,2949346.62696978,4210340,39334,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,60778,74.125.226.185,80,6,8028222,0,0.3736817442,4014111,5623331.73120989,7990407,37815,4014111,5623331.73120989,7990407,37815,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,49663,74.125.226.164,443,6,25825,0,77.4443368829,25825,0,25825,25825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47987,173.194.207.188,5228,6,38900,0,51.4138817481,38900,0,38900,38900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,35990,199.16.156.201,443,6,73942,0,27.0482269887,73942,0,73942,73942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
